"","Condition","Percent","Homo","Hetero"
"88","V1_90","40",0.167256248733722,0.132711948804353
"89","V1_90","40",0.278144825895144,0.181186165524036
"90","V1_90","40",0.177033369637433,0.150813023226644
"91","V1_90","40",0.178721466702242,0.15922217549553
"92","V1_90","60",0.17532684334749,0.172246745786651
"93","V1_90","60",0.207217022314823,0.191853281789284
"94","V1_90","60",0.148665349788688,0.132559275060531
"95","V1_90","60",0.167229350239287,0.157119415201828
"96","V1_90","60",0.176697199105969,0.145777351812277
"97","V1_90","60",0.172772459797931,0.141036428539725
"98","V1_90","60",0.286915199368478,0.181004134056257
"99","V1_90","60",0.167069911865936,0.142982559718758
"100","V1_90","60",0.171595584790521,0.149272213328497
"101","V1_90","100",0.173402195364164,0.178865254057934
"102","V1_90","100",0.191731226824206,0.187134515555141
"103","V1_90","100",0.133523176836106,0.135830504424826
"104","V1_90","100",0.170189674007419,0.161967701320039
"105","V1_90","100",0.160395237641354,0.145368567992755
"106","V1_90","100",0.160135340255496,0.151249234642054
"107","V1_90","100",0.267524501452429,0.181995163476082
"108","V1_90","100",0.173247378999969,0.140187901253378
"109","V1_90","100",0.169997165073879,0.14431576194421
"110","V1_135","0",0.0361992469994253,0.0284403022237063
"111","V1_135","0",0.184985895130051,0.120033716798847
"112","V1_135","0",0.0369721336615816,0.0293373844744338
"113","V1_135","0",0.153037632820425,0.0990811097250461
"114","V1_135","0",0.0694944730141211,0.0439922386453676
"115","V1_135","0",0.123620149852895,0.0605108276284229
"116","V1_135","0",0.0819357220274285,0.0364949487357123
"117","V1_135","0",0.0344028316691974,0.015963012613655
"118","V1_135","0",0.0656430158294403,0.0609449012296556
"119","V1_135","10",0.141304559114774,0.144786758642428
"120","V1_135","10",0.220053726206834,0.149988582400795
"121","V1_135","10",0.157428744135693,0.0922800962082406
"122","V1_135","10",0.278808580349049,0.147999838401987
"123","V1_135","10",0.208812472209336,0.134256153300705
"124","V1_135","10",0.169903572966856,0.122483178755032
"125","V1_135","10",0.102941528942665,0.0510760177596633
"126","V1_135","10",0.20473329243892,0.128127612488449
"127","V1_135","10",0.197614601353245,0.117238574247556
"128","V1_135","20",0.119188590570532,0.143759012259553
"129","V1_135","20",0.229925692985069,0.150217953106724
"130","V1_135","20",0.161895878359897,0.110836389571722
"131","V1_135","20",0.239225911449285,0.118673129680564
"132","V1_135","20",0.191830174140462,0.135958202167217
"133","V1_135","20",0.219231655809447,0.155420758008853
"134","V1_135","20",0.158271222471379,0.0896240655590418
"135","V1_135","20",0.170178925375126,0.116466649071565
"136","V1_135","20",0.203118865764816,0.118134432373664
"137","V1_135","40",0.152374666112443,0.166056851003522
"138","V1_135","40",0.210926763385722,0.161776345016919
"139","V1_135","40",0.168584517759027,0.149238686894215
"140","V1_135","40",0.213963864791846,0.1207525932033
"141","V1_135","40",0.172428611105948,0.135155106560354
"142","V1_135","40",0.285904896108088,0.149926708890169
"143","V1_135","40",0.180694312736367,0.109749166502362
"144","V1_135","40",0.160761016358311,0.125590123569947
"145","V1_135","40",0.182493966454021,0.135064593008292
"146","V1_135","60",0.16431492858812,0.153367667817941
"147","V1_135","60",0.214226969452798,0.160805298724482
"148","V1_135","60",0.161399397125449,0.146138524759851
"149","V1_135","60",0.193470989546992,0.11953338080186
"150","V1_135","60",0.173686150997731,0.131307342827867
"151","V1_135","60",0.2709537986884,0.171599939853778
"152","V1_135","60",0.203838240648994,0.123969169523977
"153","V1_135","60",0.154293818686296,0.126025138035599
"154","V1_135","60",0.170265470076283,0.142031836616468
"155","V1_135","100",0.141673777706411,0.150682022808838
"156","V1_135","100",0.211988574660493,0.170527484080422
"157","V1_135","100",0.144472372863739,0.155039112197961
"158","V1_135","100",0.178432234733931,0.119677998114728
"159","V1_135","100",0.168049443961714,0.132840673045544
"160","V1_135","100",0.263264170177376,0.162961355582213
"161","V1_135","100",0.216837959993223,0.134502298314296
"162","V1_135","100",0.170920935237503,0.137022075948444
"163","V1_135","100",0.169729826970674,0.144364134768158
"164","PPC_45","0",0.0383483909466569,0.0471670908119135
"165","PPC_45","0",0.0675257438806186,0.104815419822344
"166","PPC_45","0",0.169162180327479,0.185276252320854
"167","PPC_45","0",0.0962567365981403,0.0940346697612212
"168","PPC_45","0",0.0810085798368914,0.100028178514559
"169","PPC_45","0",0.0911009095738572,0.0607379824144036
"170","PPC_45","10",0.173631169041137,0.16928299001384
"171","PPC_45","10",0.118723893429811,0.105295000223827
"172","PPC_45","10",0.166904801273968,0.139071506643587
"173","PPC_45","10",0.193831160196762,0.149236067115398
"174","PPC_45","10",0.12536368202752,0.146555483483946
"175","PPC_45","10",0.141011863847988,0.159737492280429
"176","PPC_45","20",0.165152036200965,0.172394648412541
"177","PPC_45","20",0.146700271204922,0.16483315540235
"178","PPC_45","20",0.153982743307994,0.141282544543448
"179","PPC_45","20",0.179941842188528,0.157452732957996
"180","PPC_45","20",0.122528600755506,0.149980294208811
"181","PPC_45","20",0.159697421714738,0.202679174881045
"182","PPC_45","40",0.16089625726284,0.168693197652679
"183","PPC_45","40",0.139024420365082,0.163591063395722
"184","PPC_45","40",0.167256436681422,0.147139739519247
"185","PPC_45","40",0.163355100015618,0.151824114749283
"186","PPC_45","40",0.143387575511766,0.150523361178164
"187","PPC_45","40",0.169876963408836,0.191108803360891
"188","PPC_45","60",0.170827880050089,0.1704804369903
"189","PPC_45","60",0.127871916579238,0.182923142232218
"190","PPC_45","60",0.1592866639779,0.144798019173819
"191","PPC_45","60",0.146344800790384,0.150677173093525
"192","PPC_45","60",0.148973389962743,0.150231442793872
"193","PPC_45","60",0.163742690094559,0.164129124844517
"194","PPC_45","100",0.165942789882183,0.172601567490536
"195","PPC_45","100",0.148570578070773,0.181888832965844
"196","PPC_45","100",0.153070776404652,0.144376446439538
"197","PPC_45","100",0.142570821925111,0.158148089928124
"198","PPC_45","100",0.145359893606298,0.147790284439475
"199","PPC_45","100",0.148715536684646,0.166122351709268
"200","PPC_90","0",0.0821928397315618,0
"201","PPC_90","0",0,0
"202","PPC_90","0",0.231869274124512,0
"203","PPC_90","0",0.0875472066033689,0
"204","PPC_90","0",0.0262388460030817,0
"205","PPC_90","0",0.0267528682440412,0
"206","PPC_90","10",0.16321298503889,0.154855175768878
"207","PPC_90","10",0.163149741803425,0.105328205327457
"208","PPC_90","10",0.158205349841644,0.136248457676929
"209","PPC_90","10",0.150514761429608,0.106758486594587
"210","PPC_90","10",0.143038425376256,0.153729545168023
